label_paths,targets
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_637.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_638.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_639.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_64.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_640.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_641.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_642.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_643.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_644.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_645.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_646.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_647.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_648.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_649.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_65.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_650.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_651.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_652.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_653.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_654.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_655.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_656.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_657.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_658.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_659.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_66.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_660.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_661.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_662.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_663.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_664.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_665.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_666.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_667.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_668.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_669.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_67.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_670.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_671.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_672.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_673.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_674.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_675.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_676.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_677.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_678.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_679.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_68.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_680.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_681.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_682.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_683.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_684.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_685.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_686.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_687.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_688.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_689.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_69.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_690.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_691.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_692.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_693.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_694.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_695.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_696.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_697.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_698.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_699.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_7.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_70.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_700.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_701.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_702.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_703.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_704.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_705.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_706.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_707.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_708.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_709.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_71.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_710.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_711.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_712.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_713.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_714.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_715.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_716.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_717.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_718.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_719.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_72.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_720.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_721.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_722.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_723.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_724.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_725.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_726.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_727.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_728.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_729.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_73.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_730.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_731.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_732.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_733.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_734.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_735.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_736.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_737.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_738.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_739.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_74.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_740.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_741.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_742.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_743.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_744.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_745.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_746.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_747.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_748.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_749.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_75.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_750.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_751.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_752.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_753.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_754.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_755.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_756.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_757.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_758.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_759.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_76.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_760.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_761.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_762.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_763.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_764.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_765.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_766.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_767.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_768.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_769.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_77.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_770.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_771.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_772.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_773.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_774.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_775.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_776.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_777.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_778.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_779.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_78.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_780.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_781.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_782.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_783.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_784.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_785.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_786.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_787.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_788.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_789.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_79.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_790.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_791.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_792.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_793.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_794.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_795.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_796.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_797.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_798.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_799.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_8.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_80.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_800.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_801.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_802.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_803.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_804.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_805.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_806.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_807.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_808.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_809.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_81.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_810.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_811.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_812.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_813.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_814.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_815.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_816.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_817.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_818.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_819.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_82.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_820.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_821.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_822.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_823.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_824.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_825.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_826.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_827.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_828.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_829.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_83.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_830.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_831.jpg,0
C:\Users\AWOUNANG\Desktop\CLASSIFICATION ANIMAL\classification_animal\datas\Buffalo\Buffalo_832.jpg,0
